1.00	1.00
1.10	1.00
1.20	1.00
1.30	1.00
1.40	1.00
1.50	1.00
1.60	1.00
1.70	1.00
1.80	1.00
1.90	1.00
2.00	1.00
2.10	1.00
2.20	1.00
2.30	1.00
2.40	1.00
2.50	1.00
2.60	1.00
2.70	1.00
2.80	1.00
2.90	1.00
3.00	1.00
3.10	1.00
3.20	1.00
3.30	1.00
3.40	1.00
3.50	1.00
3.60	1.00
3.70	1.00
3.80	1.00
3.90	1.00
4.00	1.00
4.10	1.00
4.20	1.00
4.30	1.00
4.40	1.00
4.50	1.00
4.60	1.00
4.70	1.00
4.80	1.00
4.90	1.00
5.00	1.00
1.00	5.00
1.10	5.00
1.20	5.00
1.30	5.00
1.40	5.00
1.50	5.00
1.60	5.00
1.70	5.00
1.80	5.00
1.90	5.00
2.00	5.00
2.10	5.00
2.20	5.00
2.30	5.00
2.40	5.00
2.50	5.00
2.60	5.00
2.70	5.00
2.80	5.00
2.90	5.00
3.00	5.00
3.10	5.00
3.20	5.00
3.30	5.00
3.40	5.00
3.50	5.00
3.60	5.00
3.70	5.00
3.80	5.00
3.90	5.00
4.00	5.00
4.10	5.00
4.20	5.00
4.30	5.00
4.40	5.00
4.50	5.00
4.60	5.00
4.70	5.00
4.80	5.00
4.90	5.00
5.00	5.00
1.00	1.00
1.00	1.10
1.00	1.20
1.00	1.30
1.00	1.40
1.00	1.50
1.00	1.60
1.00	1.70
1.00	1.80
1.00	1.90
1.00	2.00
1.00	2.10
1.00	2.20
1.00	2.30
1.00	2.40
1.00	2.50
1.00	2.60
1.00	2.70
1.00	2.80
1.00	2.90
1.00	3.00
1.00	3.10
1.00	3.20
1.00	3.30
1.00	3.40
1.00	3.50
1.00	3.60
1.00	3.70
1.00	3.80
1.00	3.90
1.00	4.00
1.00	4.10
1.00	4.20
1.00	4.30
1.00	4.40
1.00	4.50
1.00	4.60
1.00	4.70
1.00	4.80
1.00	4.90
1.00	5.00
5.00	1.00
5.00	1.10
5.00	1.20
5.00	1.30
5.00	1.40
5.00	1.50
5.00	1.60
5.00	1.70
5.00	1.80
5.00	1.90
5.00	2.00
5.00	2.10
5.00	2.20
5.00	2.30
5.00	2.40
5.00	2.50
5.00	2.60
5.00	2.70
5.00	2.80
5.00	2.90
5.00	3.00
5.00	3.10
5.00	3.20
5.00	3.30
5.00	3.40
5.00	3.50
5.00	3.60
5.00	3.70
5.00	3.80
5.00	3.90
5.00	4.00
5.00	4.10
5.00	4.20
5.00	4.30
5.00	4.40
5.00	4.50
5.00	4.60
5.00	4.70
5.00	4.80
5.00	4.90
5.00	5.00
